539,20,11539,O,"Please put the number in correct order from greatest to least.<br>728, 922, 748, 945",,,"945,922,748,728","728,922,748,945",,4,3,1,Enabled,,,,,,,
540,20,11540,O,"Please put the number in correct order from greatest to least.<br>349, 760, 795, 678",,,"795,760,678,349","349,760,795,678",,5,3,1,Enabled,,,,,,,
541,20,11541,MC,Which child sold the most boxes of cookies?,Cookie-Boxes.png,cookie-boxes.png,,,,6,3,1,Enabled,,,,,,,
542,20,11542,MC,Which child sold the least boxes of cookies?,Cookie-Boxes.png,cookie-boxes.png,,,,7,3,1,Enabled,,,,,,,
543,20,11543,MC,Who sold the second greatest boxes of cookies?,Cookie-Boxes.png,cookie-boxes.png,,,,8,3,1,Enabled,,,,,,,
544,20,11544,MC,Which candidate had the most votes? ,Presidential-Canidate.png,presidential-canidate.png,,,,9,3,1,Enabled,,,,,,,
545,20,11545,MC,Which candidate came in second?,Presidential-Canidate.png,presidential-canidate.png,,,,10,3,1,Enabled,,,,,,,
546,20,11546,MC,Which candidate came in last during the election?,Presidential-Canidate.png,presidential-canidate.png,,,,11,3,1,Enabled,,,,,,,
547,21,11547,N,How should you write this number using digits?<br>Fifteen ,,,15,,,1,1,1,Enabled,,,,,,,
548,21,11548,N,How should you write this number using digits?<br>Eight ,,,8,,,2,1,1,Enabled,,,,,,,
549,21,11549,N,How should you write this number using digits?<br>Thirty-nine,,,39,,,3,1,1,Enabled,,,,,,,
550,21,11550,N,How should you write this number using words?<br>87,,,Eighty-seven,,,1,2,1,Enabled,,,,,,,
551,21,11551,N,How should you write this number using words?<br>62,,,Sixty-two,,,2,2,1,Enabled,,,,,,,
552,21,11552,N,How should you write this number using words?<br>96,,,Ninety-six,,,3,2,1,Enabled,,,,,,,
553,21,11553,N,How should you write this number using digits?<br>One hundred two,,,102,,,1,3,1,Enabled,,,,,,,
554,21,11554,N,How should you write this number using digits?<br>Two hundred and forty-five,,,245,,,2,3,1,Enabled,,,,,,,
555,21,11555,N,How should you write this number using digits?<br>Six hundred and fifty-three,,,653,,,3,3,1,Enabled,,,,,,,
556,21,11556,N,How should you write this number using digits?<br>Nine hundred and fifteen,,,615,,,4,3,1,Enabled,,,,,,,
557,21,11557,N,How should you write this number using digits?<br>Seven hundred and seventy-seven,,,777,,,5,3,1,Enabled,,,,,,,
558,21,11558,N,How should you write this number using words?<br>847,,,Eight hundred and forty-seven,,,6,3,1,Enabled,,,,,,,
559,21,11559,N,How should you write this number using words?<br>439,,,Four hundred and thiry-nine,,,7,3,1,Enabled,,,,,,,
560,21,11560,N,How should you write this number using words?<br>985,,,Nine hundred and eighty-five,,,8,3,1,Enabled,,,,,,,
561,21,11561,N,How should you write this number using words?<br>253,,,Two hundred and fifty-three,,,9,3,1,Enabled,,,,,,,
562,21,11562,N,How should you write this number using words?<br>506,,,Five hundred six,,,10,3,1,Enabled,,,,,,,
563,21,11563,MC,What does roman numerial 'I' represent?,,,,,,11,3,1,Enabled,,,,,,,
564,21,11564,MC,What does roman numerial 'V' represent?,,,,,,12,3,1,Enabled,,,,,,,
565,21,11565,MC,What does roman numerial 'X' represent?,,,,,,13,3,1,Enabled,,,,,,,
566,21,11566,MC,What does roman numerial 'IV' represent?,,,,,,14,3,1,Enabled,,,,,,,
567,21,11567,MC,What does roman numerial 'XX' represent?,,,,,,15,3,1,Enabled,,,,,,,
568,22,11568,MC,Please look at the pattern and pick from the list of sequences that matches this pattern.,Flowers-Sequence-1-2.png,flowers-sequence-1-2.png,,,,1,1,1,Enabled,,,,,,,
569,22,11569,MC,Please look at the pattern and pick from the list of sequences that matches this pattern.,Balls-Sequence-1-1-3.png,balls-sequence-1-1-3.png,,,,2,1,1,Enabled,,,,,,,
570,22,11570,MC,Please look at the pattern and pick from the list of sequences that matches this pattern.,Banana-AppleSEQ-1-1-2-2.png,banana-appleseq-1-1-2-2.png,,,,3,1,1,Enabled,,,,,,,
571,22,11571,MC,Please look at the pattern and pick from the list of sequences that matches this pattern.,Fruit-Sequence-3-4.png,fruit-sequence-3-4.png,,,,4,1,1,Enabled,,,,,,,
572,22,11572,MC,Please look at the pattern and pick from the list of sequences that matches this pattern.,IcecreamSEQ-1-2-2.png,icecreamseq-1-2-2.png,,,,5,1,1,Enabled,,,,,,,
573,22,11573,MC,Please look at the pattern and pick from the list of sequences that matches this pattern.,ApplesStrawberries-1-1-2-3.png,applesstrawberries-1-2-2.png,,,,1,2,1,Enabled,,,,,,,
574,22,11574,MC,Which sequence comes next?,Alphabet Sequence.png,alphabet-sequence.png,,,,2,2,1,Enabled,,,,,,,
575,22,11575,MC,Which sequence comes next?,butterflies-bees- seq.png,butterflies-bees-seq.png,,,,3,2,1,Enabled,,,,,,,
576,22,11576,MC,Which sequence comes next?,Robot-RocketsSEQ.png,robot-rocketsseq.png,,,,4,2,1,Enabled,,,,,,,
577,22,11577,MC,Which sequence comes next?,BallSequence.png,ballsequence.png,,,,5,2,1,Enabled,,,,,,,
578,22,11578,MC,Which sequence comes next?,ShapesSEQ,shapesseq.png,,,,6,2,1,Enabled,,,,,,,
579,22,11579,MC,Which sequence comes next?,FlowerSEQ.png,flowerseq.png,,,,7,2,1,Enabled,,,,,,,
580,22,11580,MC,Which roman numeral comes next?,Roman-Numeral.png,roman-numeral.png,,,,1,3,1,Enabled,,,,,,,
581,22,11581,MC,Which roman numeral comes next?,Roman-Numeral1.png,roman-numeral1.png,,,,2,3,1,Enabled,,,,,,,
582,22,11582,MC,Which roman numeral comes next?,Roman-Numeral2.png,roman-numeral2.png,,,,3,3,1,Enabled,,,,,,,
583,22,11583,MC,Which roman numeral comes next?,Roman-Numeral3.png,roman-numeral3.png,,,,4,3,1,Enabled,,,,,,,
584,22,11584,MC,Please describe the pattern.,RobotsFlowerSEQ.png,robotsflowerseq.png,,,,5,3,1,Enabled,,,,,,,
585,22,11585,MC,Please describe the pattern.,BikeLobsterSEQ.png,bikelobsterseq.png,,,,6,3,1,Enabled,,,,,,,
586,22,11586,MC,Please describe the pattern.,CakeIcereamSEQ.png,cakeicereamseq.png,,,,7,3,1,Enabled,,,,,,,
587,22,11587,MC,Please describe the pattern.,BerriesAppleGrapeSEQ.png,berriesapplegrapeseq.png,,,,8,3,1,Enabled,,,,,,,
588,22,11588,MC,Please describe the pattern.,GrapeAppleBerrySEQ.png,grapeappleberryseq.png,,,,6,1,1,Enabled,,,,,,,
589,23,11589,N,What is 4+5? ,,,9,,,1,1,1,Enabled,,,,,,,
590,23,11590,N,What is 7+9?,,,16,,,2,1,1,Enabled,,,,,,,
591,23,11591,MC ,Lawrence had 8 cats. He decided to adopt 5 more. How many cats does Lawrence have now?,,,,,,3,1,1,Enabled,,,,,,,
592,23,11592,MC ,"Charlie bought 3 bars of chocolate, then his mother bought him 4 more. How many chocolates does Charlie have now?",,,,,,4,1,1,Enabled,,,,,,,
593,23,11593,MC,Gerri gave away 9 pencils to her friends and then she gave 9 pencils to her sibilnigs. How many pencils did she give away?,,,,,,5,1,1,Enabled,,,,,,,
594,23,11594,MC,Veronica drank 1 liter of water in the morning and then 4 liters throughout the day. How much water did she drink that day?,,,,,,6,1,1,Enabled,,,,,,,
595,23,11595,N,Please fill in the correct number to complete the number sentence:<br>6+___=12,,,6,,,1,2,1,Enabled,,,,,,,
596,23,11596,FIB,Please fill in the correct number to complete the number sentence:<br>7+____=7,,,0,,,2,2,1,Enabled,,,,,,,
597,23,11597,FIB,Please fill in the correct number to complete the number sentence:<br>9+____=16,,,7,,,3,2,1,Enabled,,,,,,,
598,23,11598,FIB,"Jason has 3 balls. He needs 12 balls total, how many more balls does he need to have 12 balls?",,,9,,,4,2,1,Enabled,,,,,,,
599,23,11599,FIB,Kat ate 2 crackers. Lindsay ate 2 crackers. How many crackers were eaten altogether?,,,4,,,5,2,1,Enabled,,,,,,,
600,23,11600,N,8<br>2<br>+5,,,15,,,1,3,1,Enabled,,,,,,,
601,23,11601,N,3<br>2<br>+6,,,11,,,2,3,1,Enabled,,,,,,,
602,23,11602,N,4<br>1<br>+9,,,14,,,3,3,1,Enabled,,,,,,,
603,23,11603,N,8<br>3<br>+9,,,20,,,4,3,1,Enabled,,,,,,,
604,23,11604,N,2<br>6<br>+7,,,15,,,5,3,1,Enabled,,,,,,,
605,23,11605,MC,"Tracy baked 1 cake, Zoe baked 6 cakes, and Harry baked 3 cakes. How many cakes were baked altogether?",,,,,,6,3,1,Enabled,,,,,,,
606,23,11606,MC,"Michael bought a C.D for $8. He went the movie theatre and spent $7. On the way home, he bought an ice cream cone for $4. How much did he spend total?",,,,,,7,3,1,Enabled,,,,,,,
607,23,11607,MC,"Janice ate 3 pieces of candy, Marc ate 5, and Ellie ate 2. How many pieces of candy did they eat?",,,,,,8,3,1,Enabled,,,,,,,
608,23,11608,N,8+5+2+4=,,,19,,,9,3,1,Enabled,,,,,,,
609,23,11609,N,5+2+1+7=,,,15,,,10,3,1,Enabled,,,,,,,
610,23,11610,N,9+4+6+3=,,,22,,,11,3,1,Enabled,,,,,,,
611,24,11611,N,What is 9-4?,,,5,,,1,1,1,Enabled,,,,,,,
612,24,11612,N ,What is 7-2?,,,5,,,2,1,1,Enabled,,,,,,,
613,24,11613,N,What is 12-5?,,,7,,,3,1,1,Enabled,,,,,,,
614,24,11614,MC,"Mikey had 9 chocolate balls, he then ate 3. How many chocolate balls does Mikey have now?",,,,,,4,1,1,Enabled,,,,,,,
615,24,11615,MC,"William had 18 pieces of gum at the start of class, then 9 kids asked him for a piece of gum. He only gave 8 away. How many pieces of gum does he have now?",,,,,,1,2,1,Enabled,,,,,,,
616,24,11616,MC,Mary-Jane baked 32 batches of cookies  and she managed to sell 4 batches of cookies in the bake sale. How many batches does she have left to sell? ,,,,,,2,2,1,Enabled,,,,,,,
617,24,11617,MC,Sherry had 25 dollars and she gave away 2 dollars to charity. How much money does Sherry have left?,,,,,,3,2,1,Enabled,,,,,,,
618,24,11618,N,8<br>4<br>-2,,,2,,,1,3,1,Enabled,,,,,,,
619,24,11619,N,9<br>3<br>-1,,,5,,,2,3,1,Enabled,,,,,,,
620,24,11620,MC,"Find the missing number ""X""<br>X-6= 14",,,,,,3,3,1,Enabled,,,,,,,
621,24,11621,MC,"Find the missing number ""X""<br>X-9= 28",,,,,,4,3,1,Enabled,,,,,,,
622,24,11622,MC,"Find the missing number ""X""<br>X-7= 21",,,,,,5,3,1,Enabled,,,,,,,
623,24,11623,MC,Lindsay and Aaron scored a total of 23 points on the test. Aaron scored 9 of the points. How many points did Lindsay score?,,,,,,6,3,1,Enabled,,,,,,,
624,24,11624,MC,"Arianna and Kylie bought $25 worth of decorations. Kylie pitched in $5, how much did Arianna pitched in?",,,,,,7,3,1,Enabled,,,,,,,
625,24,11625,MC,Daniel had 54 flowers. He gave 7 to his aunt and then 8 to his mother. How many flowers does Daniel have left?,,,,,,8,3,1,Enabled,,,,,,,
626,24,11626,MC,Please balance the number sequence.<br>9-8= 6-X,,,,,,9,3,1,Enabled,,,,,,,
627,24,11627,MC,Please balance the number sequence.<br>12-8= 10-X,,,,,,10,3,1,Enabled,,,,,,,
628,24,11628,MC,Please balance the number sequence.<br>X-8= 18-4,,,,,,11,3,1,Enabled,,,,,,,
629,24,11629,MC,Please balance the number sequence.<br>X-9= 21-7,,,,,,12,3,1,Enabled,,,,,,,
630,24,11630,MC,Please balance the number sequence.<br>20-X = 19-8,,,,,,13,3,1,Enabled,,,,,,,
631,24,11631,MC,Please balance the number sequence.<br>20-X = 19-8,,,,,,14,3,1,Enabled,,,,,,,
632,24,11632,MC,Please balance the number sequence.<br>35-6= X-2,,,,,,15,3,1,Enabled,,,,,,,
633,25,11633,N,20+30=?,,,50,,,1,1,1,Enabled,,,,,,,
634,25,11634,N,80+10=?,,,90,,,2,1,1,Enabled,,,,,,,
635,25,11635,N,60+40=?,,,100,,,3,1,1,Enabled,,,,,,,
636,25,11636,N,40+70=?,,,110,,,4,1,1,Enabled,,,,,,,
637,25,11637,N,23<br>+24<br>___<br>??,,,47,,,1,2,1,Enabled,,,,,,,
638,25,11638,N,56<br>+33<br>___<br>??,,,89,,,2,2,1,Enabled,,,,,,,
639,25,11639,N,12<br>+87<br>___<br>??,,,99,,,3,2,1,Enabled,,,,,,,
640,25,11640,N,63<br>+31<br>___<br>??,,,94,,,4,2,1,Enabled,,,,,,,
641,25,11641,N,45<br>+22<br>___<br>??,,,67,,,5,2,1,Enabled,,,,,,,
642,25,11642,N,38<br>+56<br>___<br>??,,,94,,,1,3,1,Enabled,,,,,,,
643,25,11643,N,62<br>+18<br>___<br>??,,,80,,,2,3,1,Enabled,,,,,,,
644,25,11644,N,93<br>+49<br>___<br>??,,,142,,,3,3,1,Enabled,,,,,,,
645,25,11645,N,46<br>+77<br>___<br>??,,,123,,,4,3,1,Enabled,,,,,,,
646,25,11646,MC,Nancy printed 45 shirts and Brenden printed 38 shirts. How many shirts did they print total?,,,,,,5,3,1,Enabled,,,,,,,
647,25,11647,MC,Hilary bought 24 pair of socks. Her mother bought her another 24 pair of socks. How many socks does she have now?,,,,,,6,2,1,Enabled,,,,,,,
648,25,11648,MC,"During half time, the team consumed 68 slices of oranges. At the end of the game, they consumed 52. How many slices of oranges did they eat?",,,,,,6,3,1,Enabled,,,,,,,
649,25,11649,MC,Aimee made 34 bracelets for her friends. Her mother helped her made 27 more. How many bracelets did Aimee and her mother make?,,,,,,7,3,1,Enabled,,,,,,,
650,22,11650,FIB,"Fill in the sequence:<br>42, ___, 86, 108, 130, ____",,,"64,152",,,9,3,1,Enabled,,,,,,,
651,22,11651,FIB,"Fill in the sequence:<br>20, 38, ____, 74, ____",,,"56,92",,,10,3,1,Enabled,,,,,,,
652,22,11652,FIB,"Fill in the sequence:<br>45, 60, 75, ____, _____",,,"90,105",,,11,3,1,Enabled,,,,,,,
653,22,11653,FIB,"Fill in the sequence:<br>____, 110, 146, 182",,,74,,,12,3,1,Enabled,,,,,,,
654,26,11654,N,30<br>-20<br>___<br>??,,,10,,,1,1,1,Enabled,,,,,,,
655,26,11655,N,60<br>-30<br>___<br>??,,,30,,,2,1,1,Enabled,,,,,,,
656,26,11656,N,70<br>-50<br>___<br>??,,,20,,,3,1,1,Enabled,,,,,,,
657,26,11657,N,90<br>-50<br>___<br>??,,,40,,,4,1,1,Enabled,,,,,,,
658,26,11658,N,65<br>-12<br>___<br>??,,,35,,,1,2,1,Enabled,,,,,,,
659,26,11659,N,38<br>-24<br>___<br>??,,,14,,,2,2,1,Enabled,,,,,,,
660,26,11660,"N
",99<br>-40<br>___<br>??,,,59,,,3,2,1,Enabled,,,,,,,
661,26,11661,"N
",72<br>-22<br>___<br>??,,,50,,,4,2,1,Enabled,,,,,,,
662,26,11662,"N
",86<br>-25<br>___<br>??,,,61,,,5,2,1,Enabled,,,,,,,
663,26,11663,"N
",64<br>-55<br>___<br>??,,,9,,,1,3,1,Enabled,,,,,,,
664,26,11664,"N
",92<br>-78<br>___<br>??,,,14,,,2,3,1,Enabled,,,,,,,
665,26,11665,"N
",23<br>-18<br>___<br>??,,,5,,,3,3,1,Enabled,,,,,,,
666,26,11666,"N
",60<br>-34<br>___<br>??,,,26,,,4,3,1,Enabled,,,,,,,
667,26,11667,"N
",97<br>-49<br>___<br>??,,,48,,,5,3,1,Enabled,,,,,,,
668,26,11668,"N
","Dustin received $65 for his allowance, he spent $17 on a gift for this mom on Mother's Day. How much money does Dustin have now?",,,40,,,6,3,1,Enabled,,,,,,,
669,26,11669,"N
",Preethi was given 80 inches of gift wrap. She used 25 inches of the gift wrap to wrap her friend's present. She then used 36 inches of wrapping paper to wrap her father's gift. How much gift wrap does Preethi have now?,,,20,,,7,3,1,Enabled,,,,,,,
670,26,11670,"N
","J.T was selling fruits at the beach. He had 86 pineapples with him, then he managed to sell 38 of those pineapples by the end of the day. Then he gave away 15 pineapples to his friends. How many pineapples does he have now?",,,33,,,8,3,1,Enabled,,,,,,,
671,26,11671,"N
","Marianne bought 64 crayons for school. At the end of the year, she only has 47 crayons. How many crayons did Marianne lose over the course of the year?",,,15,,,9,3,1,Enabled,,,,,,,
672,26,11672,FIB,"Fill in the sequence:<br>83, ____, 57, 44, 31, ____",,,"70,18",,,10,3,1,Enabled,,,,,,,
673,26,11673,FIB,"Fill in the sequence:<br>112, 88 ,____, ____, 16, ",,,"64,40",,,11,3,1,Enabled,,,,,,,
674,26,11674,FIB,"Fill in the sequence:<br>____. 89, 64, ____, 14",,,"114,39",,,12,3,1,Enabled,,,,,,,
675,27,11675,"N
",100<br>+200<br>___<br>???,,,300,,,3,1,1,Enabled,,,,,,,
676,27,11676,"N
",400<br>+500<br>___<br>???,,,900,,,4,1,1,Enabled,,,,,,,
677,27,11677,"N
",200<br>+400<br>___<br>???,,,600,,,5,1,1,Enabled,,,,,,,
678,27,11678,"N
",600<br>+300<br>___<br>???,,,900,,,6,1,1,Enabled,,,,,,,
679,27,11679,"N
",500<br>+200<br>___<br>???,,,700,,,7,1,1,Enabled,,,,,,,
680,27,11680,"N
",140<br>+  34<br>___<br>???,,,174,,,1,2,1,Enabled,,,,,,,
681,27,11681,"N
",  432<br>+566<br>___<br>???,,,998,,,2,2,1,Enabled,,,,,,,
682,27,11682,"N
",  942<br>+  21<br>___<br>???,,,963,,,3,2,1,Enabled,,,,,,,
683,27,11683,"N
",  441<br>+  36<br>___<br>???,,,477,,,4,2,1,Enabled,,,,,,,
684,27,11684,"N
",  742<br>+  53<br> ___<br>???,,,795,,,5,2,1,Enabled,,,,,,,
685,27,11685,"N
",  495<br>+  59<br> ___<br>???,,,554,,,1,3,1,Enabled,,,,,,,
686,27,11686,"N
",  234<br>+  88<br> ___<br>???,,,322,,,2,3,1,Enabled,,,,,,,
687,27,11687,"N
",  323<br>+  48<br> ___<br>???,,,371,,,3,3,1,Enabled,,,,,,,
688,27,11688,"N
",  867<br>+  43<br> ___<br>???,,,910,,,4,3,1,Enabled,,,,,,,
689,27,11689,"N
",  655<br>+  98<br> ___<br>???,,,753,,,5,3,1,Enabled,,,,,,,
690,27,11690,"N
","Kim bought 648 flowers for her wedding, but she order 23 more for honeymoon. She realized she needed to order 42 more. How many flowers did she order in total? ",,,700,,,6,3,1,Enabled,,,,,,,
691,27,11691,"N
",Justin had 342 notes for all the students in his graduating class. He forgot that there were a total of new 68 students that transferred that year. How many notes does he need altogether?,,,410,,,7,3,1,Enabled,,,,,,,
692,27,11692,"N
",  122<br>+  ??<br> ___<br>234,,,112,,,8,3,1,Enabled,,,,,,,
693,27,11693,"N
",  215<br>+  ??<br> ___<br>830,,,615,,,8,1,1,Enabled,,,,,,,
694,27,11694,"N
",  308<br>+  ??<br> ___<br>395,,,87,,,9,1,1,Enabled,,,,,,,
695,27,11695,"N
",  ???<br>+  76<br> ___<br>842,,,766,,,10,1,1,Enabled,,,,,,,
696,37,11721,FIB,Use the words more or less. The length of the first blackboard is ____ than one foot?,measurement 1,measurement-1.JPG,more,,,1,1,1,Enabled,,,,,,,
697,37,11722,FIB,Use the words more or less. The length of the first blackbaord is ____ than six feet?,measurement 1,measurement-1.JPG,less,,,2,1,1,Enabled,,,,,,,
698,37,11723,FIB,Which blackboard is longer?,measurement 1,measurement-1.JPG,B,,,3,1,1,Enabled,,,,,,,
699,37,11724,MC,Guess the height of your desk?,measurement 2,measurement-2.jpg,,,,1,2,1,Enabled,,,,,,,
700,37,11725,MC,Guess the height of your classroom door?,measurement 3,measurement-3.jpg,,,,2,2,1,Enabled,,,,,,,
701,37,11726,MC,Guess the length of your arm?,measurement 3,measurement-3.jpg,,,,3,2,1,Enabled,,,,,,,
702,37,11727,MC,Guess the length of your foot?,meaurement 3,measurement-3.jpg,,,,4,2,1,Enabled,,,,,,,
703,37,11728,FIB,Is the tree in front of your school more or less than 1 foot?,,,,,,5,2,1,Enabled,,,,,,,
704,37,11729,FIB,Is your dad's car more or less than 10 feet?,,,,,,6,2,1,Enabled,,,,,,,
705,37,11730,MC,Pick the object that is longer than 7 feet,measurement 4,measurement-4.jpg,,,,7,2,1,Enabled,,,,,,,
706,37,11731,MC,Pick the object that is taller than 10 feet,measurement 4,measurement-4.jpg,,,,8,2,1,Enabled,,,,,,,
707,37,11732,MC,Pick the object that is less than 10 feet long,measurement 4,measurement-4.jpg,,,,9,2,1,Enabled,,,,,,,
708,37,11733,MC,Of the three buildings in the picture which is the tallest?,measurement 5,measurement-5.JPG,,,,10,2,1,Enabled,,,,,,,
709,37,11734,MC,Of the three buildings in the picture which is the shortest?,measurement 5,measurement-5.JPG,,,,11,2,1,Enabled,,,,,,,
710,37,11735,O,Order the three buildings from shortest to tallest,measurement 5,measurement-5.JPG,"C,B,A","A,B,C",,1,3,1,Enabled,,,,,,,
711,37,11736,MC,"Of the three vechicles, which is the longest?",measurement 6,measurement-6.jpg,,,,12,2,1,Enabled,,,,,,,
712,37,11737,MC,"Of the three vechicles, which is the shortest?",measurement 6,measurement-6.jpg,,,,13,2,1,Enabled,,,,,,,
713,37,11738,O,Order the three vehicles from shortest to longest,measurement 6,measurement-6.jpg,"C,B,A","A,B,C",,2,3,1,Enabled,,,,,,,
714,37,11739,FIB,How hot is it?,measurement 7,measurement-7.jpg,109,,,3,3,1,Enabled,,,,,,,
715,37,11740,FIB,How cold is it?,measurement 8,measurement-8.jpg,,,,4,3,1,Enabled,,,,,,,
716,37,11741,FIB,"Susan bought a new car which is 5 feet long, Tom's truck is 3 feet longer than Susan's car.  How long is Tom's truck? ",,,,,,5,3,1,Enabled,,,,,,,
717,37,11742,FIB,"Heidi's new pencil is 7 inches long, Harry's ruler is 3 inches longer.  How long is Harry's ruler? ",,,,,,6,3,1,Enabled,,,,,,,
718,37,11743,MC,How many ounce of orange juice can go into a glass?,measurement 8,measurement-8.jpg,,,,7,3,1,Enabled,,,,,,,
719,37,11744,MC,How much of water is needed to  fill a typical swimming pool?,measurement 10,measurement-10.jpg,,,,8,3,1,Enabled,,,,,,,
720,37,11745,MC,How much coffee fits into a mug?,measurement 9,measurement-9.jpg,,,,9,3,1,Enabled,,,,,,,
721,37,11746,FIB,How many cups of water is there in the measuring cup?,measurement 11,measurement-11.jpg,2,,,10,3,1,Enabled,,,,,,,
722,37,11747,FIB,How many cubic centimeters of water is there in the measuring cup?,measurement 11,measurement-11.jpg,400,,,11,3,1,Enabled,,,,,,,
723,37,11748,MC,Which is more 5 fluid ounces or 1 cup?,measurement 12,measurement-12.jpg,,,,12,3,1,Enabled,,,,,,,
724,37,11749,MC,Which is less 12 fluid ounces or 1 cup?,measurement 13,measurement-13.jpg,,,,13,3,1,Enabled,,,,,,,
725,37,11750,MC,How much sugar do you think your mom uses to make a cake?(metric),measurement 14,measurement-14.jpg,,,,14,3,1,Enabled,,,,,,,
726,37,11751,MC,How much gravy fits into a tablespoon?,measurement 15,measurement-15.jpg,,,,15,3,1,Enabled,,,,,,,
727,37,11752,MC,Approxiamately how heavy is your shoe?,measurement 16,measurement-16.jpg,,,,16,3,1,Enabled,,,,,,,
728,37,11753,MC,Approxiamately how heavy is your book?,measurement 17,measurement-17.png,,,,17,3,1,Enabled,,,,,,,
729,37,11754,FIB,Which is more 5000 kilograms or 500 grams?,,,5000 kilograms,,,18,3,1,Enabled,,,,,,,
730,37,11755,FIB,"Which ruler is longer, 5 meters or 50 centimeters?",,,5 meters,,,19,3,1,Enabled,,,,,,,
731,37,11756,FIB,How many pounds in  ton?,,,2000,,,20,3,1,Enabled,,,,,,,
732,37,11757,FIB,How many milliliters in half a liter of water?,,,500,,,21,3,1,Enabled,,,,,,,
733,37,11758,FIB,How many milliliters in a liter of water?,,,1000,,,22,3,1,Enabled,,,,,,,
734,37,11759,FIB,Which is heavier? 5 tons or 500 pounds?,,,5 tons,,,23,3,1,Enabled,,,,,,,
735,37,11760,FIB,"Which is a larger volume, 5 cups or  a gallon of water?",,,A gallon,,,24,3,1,Enabled,,,,,,,
736,37,11761,MC,Which is a better estimate for the length of a piece of paper?,,,,,,25,3,1,Enabled,,,,,,,
737,22,11762,MC,What comes next?,growing patterns 1,growing-patterns-1.JPG,,,,8,2,1,Enabled,,,,,,,
738,22,11763,MC,What comes next?,growing patterns 2,growing-patterns-2.JPG,,,,9,2,1,Enabled,,,,,,,
739,22,11764,MC,What comes next?,pattern 21,pattern-21.JPG,,,,7,1,1,Enabled,,,,,,,
740,22,11765,MC,"If the above pattern were in sequences of 1 and 2, which one would it be?",pattern 22,pattern-22.JPG,,,,10,2,1,Enabled,,,,,,,
741,22,11766,MC,What comes next?,pattern 23,pattern-23.JPG,,,,8,1,1,Enabled,,,,,,,
742,22,11767,MC,"If the above pattern were in sequences of the numbers 8 and 9, which one would it be?",pattern 24,pattern-24.JPG,,,,11,2,1,Enabled,,,,,,,
743,22,11768,FIB,Fill in the blank,pattern 25,pattern-25.jpg,-2,,,13,3,1,Enabled,,,,,,,
744,22,11769,FIB,Fill in the blank,pattern 26,pattern-26.jpg,6,,,14,3,1,Enabled,,,,,,,
745,22,11770,FIB,Fill in the blanks,pattern 27,pattern-27.JPG,"35,15,10,0",,,15,3,1,Enabled,,,,,,,
746,22,11771,FIB,Fill in the blanks,pattern 28,pattern-28.JPG,"-56,-40,-16,-8",,,16,3,1,Enabled,,,,,,,
747,22,11772,FIB,Fill in the blanks,pattern 29,pattern-29.JPG,"14,21,56,70",,,17,3,1,Enabled,,,,,,,
748,22,11773,FIB,Fill in the blanks,pattern 30,pattern-30.JPG,"56,48,40,32,24",,,18,3,1,Enabled,,,,,,,
749,22,11774,FIB,Fill in the blanks,pattern 31,pattern-31.JPG,"6,3,0,-3,-6",,,19,3,1,Enabled,,,,,,,
750,22,11775,MC,What comes next?,pattern 32,pattern-32.jpg,,,,20,3,1,Enabled,,,,,,,
751,22,11776,MC,What comes next?,pattern 33,pattern-33.jpg,,,,21,3,1,Enabled,,,,,,,
752,22,11777,MC,What comes next?,pattern 34,pattern-34.jpg,,,,22,3,1,Enabled,,,,,,,
753,22,11778,FIB,Fill in the blanks,pattern 35,pattern-35.JPG,"-6,-12,-21,-30",,,23,3,1,Enabled,,,,,,,
754,22,11779,FIB,Fill in the blanks,pattern 36,pattern-36.JPG,"30,42,54,60",,,24,3,1,Enabled,,,,,,,
755,22,11780,FIB,"There are two rules in this pattern, can you complete the series?",pattern 37,pattern-37.JPG,"58,62,64,68,70",,,25,3,1,Enabled,,,,,,,
756,22,11781,FIB,"There are two rules in this pattern, can you complete the series?",pattern 38,pattern-38.JPG,"43,46,51,54,49",,,26,3,1,Enabled,,,,,,,
757,34,11782,FIB,What is the total of 1 cent + 8 cents?,,,9 cents,,,1,1,1,Enabled,,,,,,,
758,34,11783,FIB,What is the total of 2 cents + 8 cents?,,,10 cents,,,1,2,1,Enabled,,,,,,,
759,34,11784,FIB,What is the total of 1 cent + 6 cents?,,,7 cents,,,2,1,1,Enabled,,,,,,,
760,34,11785,FIB,What is the total of 2 cents + 5 cents?,,,7 cents,,,3,1,1,Enabled,,,,,,,
761,34,11786,FIB,What is the total of 3 cents + 4 cents?,,,7 cents,,,4,1,1,Enabled,,,,,,,
762,34,11787,FIB,What is the total of 4 cent + 4 cents?,,,8 cents,,,5,1,1,Enabled,,,,,,,
763,34,11788,FIB,What is the total of 1 cent + 11 cents?,,,12 cents,,,2,2,1,Enabled,,,,,,,
764,34,11789,FIB,What is the total of 11 cents + 9 cents?,,,20 cents,,,1,3,1,Enabled,,,,,,,
765,34,11790,FIB,"Susie bought a new pen for two dollars, and Henry about paper for four dollars, how much did they spend in total?
<br/>Note: Please express your answer in words",,,Six dollars,,,2,3,1,Enabled,,,,,,,
766,34,11791,FIB,"Susie bought a new pen for two dollars, and Henry about paper for four dollars, how much Henry spend more than Susie?
<br/>Note: Please express your answer in words",,,Two dollars,,,3,3,1,Enabled,,,,,,,
